company,issuer_name,fund,registrant,series_id,cik,accession,report_date,units,balance,val_usd,price_per_share,pct_val,asset_cat,fair_val_level,restricted,cusip
Anthropic,ANTHROPIC PBC,Fidelity Capital Appreciation Fund,Fidelity Capital Trust,S000005450,275309,0000035402-26-004028,2026-04-30,NS,33300.00000000,11108880.00000000,333.6000,0.145799672355,EP,3,Y,N/A
Anthropic,ANTHROPIC PBC,Fidelity Capital Appreciation Fund,Fidelity Capital Trust,S000005450,275309,0000035402-26-004028,2026-04-30,NS,26800.00000000,8940480.00000000,333.6000,0.117340276850,EP,3,Y,N/A
Anthropic,ANTHROPIC PBC,Fidelity Blue Chip Growth Fund,Fidelity Securities Fund,S000007195,754510,0000035402-26-004040,2026-04-30,NS,39600.00000000,13210560.00000000,333.6000,0.013859614943,EP,3,Y,N/A
Anthropic,ANTHROPIC PBC,Fidelity Blue Chip Growth Fund,Fidelity Securities Fund,S000007195,754510,0000035402-26-004040,2026-04-30,NS,393051.00000000,138680184.33000000,352.8300,0.145493753108,EP,3,Y,N/A
Anthropic,ANTHROPIC PBC,Fidelity Blue Chip Growth Fund,Fidelity Securities Fund,S000007195,754510,0000035402-26-004040,2026-04-30,NS,287400.00000000,95876640.00000000,333.6000,0.100587205421,EP,3,Y,N/A
Anthropic,Anthropic PBC,ALGER FOCUS EQUITY FUND,ALGER INSTITUTIONAL FUNDS,S000009201,911415,0000940400-26-025780,2026-04-30,NS,170443.00000000,44167985.43000000,259.1364,0.722883117785,EC,3,Y,000000000
Anthropic,ANTHROPIC PBC,Fidelity Worldwide Fund,Fidelity Investment Trust,S000007103,744822,0000035402-26-004221,2026-04-30,NS,12100.00000000,4036560.00000000,333.6000,0.107343045728,EP,3,Y,N/A
Anthropic,ANTHROPIC PBC,Fidelity Worldwide Fund,Fidelity Investment Trust,S000007103,744822,0000035402-26-004221,2026-04-30,NS,24300.00000000,8106480.00000000,333.6000,0.215573224067,EP,3,Y,N/A
Anthropic,ANTHROPIC PBC,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,9200.00000000,3069120.00000000,333.6000,0.015672914646,EP,3,Y,N/A
Anthropic,ANTHROPIC PBC,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,92022.00000000,32468122.26000000,352.8300,0.165803262467,EP,3,Y,N/A
Anthropic,ANTHROPIC PBC,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,62100.00000000,20716560.00000000,333.6000,0.105792173862,EP,3,Y,N/A
Anthropic,Anthropic PBC,Alger AI Enablers & Adopters Fund,ALGER FUNDS,S000084279,3521,0000940400-26-025787,2026-04-30,NS,1013.00000000,262505.17000000,259.1364,1.149293786581,EC,3,Y,000000000
Anthropic,Anthropic PBC,ALGER CAPITAL APPRECIATION INSTITUTIONAL FUND,ALGER INSTITUTIONAL FUNDS,S000009204,911415,0000940400-26-025778,2026-04-30,NS,36700.00000000,9510305.88000000,259.1364,0.288248657194,EC,3,Y,000000000
Anthropic,ANTHROPIC PBC,Fidelity OTC Portfolio,Fidelity Securities Fund,S000007191,754510,0000035402-26-004133,2026-04-30,NS,158200.00000000,52775520.00000000,333.6000,0.130719326120,EP,3,Y,N/A
Anthropic,Anthropic PBC,ALGER CAPITAL APPRECIATION FUND,ALGER FUNDS,S000009163,3521,0000940400-26-025773,2026-04-30,NS,29991.00000000,7771759.77000000,259.1364,0.290708362357,EC,3,Y,000000000
Anthropic,ANTHROPIC PBC,Fidelity OTC K6 Portfolio,Fidelity Securities Fund,S000065698,754510,0000035402-26-004135,2026-04-30,NS,34700.00000000,11575920.00000000,333.6000,0.348007866754,EP,3,Y,N/A
Anthropic,Anthropic PBC,ALGER SPECTRA FUND,ALGER FUNDS II,S000009190,92751,0000940400-26-025781,2026-04-30,NS,8175.00000000,2118440.07000000,259.1364,0.049339587240,EC,3,Y,000000000
Anthropic,ANTHROPIC PBC,Fidelity Large Cap Stock K6 Fund,Fidelity Concord Street Trust,S000057286,819118,0000035402-26-004108,2026-04-30,NS,400.00000000,133440.00000000,333.6000,0.076684082593,EP,3,Y,N/A
Anthropic,ANTHROPIC PBC,Fidelity Large Cap Stock Fund,Fidelity Concord Street Trust,S000055364,819118,0000035402-26-004095,2026-04-30,NS,28300.00000000,9440880.00000000,333.6000,0.092880308351,EP,3,Y,N/A
Anthropic,Anthropic PBC,Nuveen Winslow Large-Cap Growth ESG Fund,Nuveen Investment Trust II,S000025526,1041673,0001041673-26-000064,2026-04-30,NS,9363.00000000,3383320.05000000,361.3500,0.398943487452,EP,3,N,N/A
Anthropic,Anthropic PBC,Nuveen Winslow Large-Cap Growth ESG Fund,Nuveen Investment Trust II,S000025526,1041673,0001041673-26-000064,2026-04-30,NS,8918.00000000,3222519.30000000,361.3500,0.379982700107,EC,3,N,N/A
OpenAI,OPENAI GROUP PBC,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,37152.00000000,25549058.88000000,687.6900,0.130470043243,EP,3,Y,N/A
OpenAI,OPENAI GROUP PBC,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,11900.00000000,8183511.00000000,687.6900,0.041790307778,EC,3,Y,N/A
OpenAI,OPENAI GROUP PBC,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,9742.00000000,6699475.98000000,687.6900,0.034211863729,EP,3,Y,N/A
OpenAI,OPENAI GROUP PBC,Fidelity Series Blue Chip Growth Fund,Fidelity Securities Fund,S000042624,754510,0000035402-26-004168,2026-04-30,NS,26645.00000000,18323500.05000000,687.6900,0.103767976620,EP,3,Y,N/A
OpenAI,OPENAI GROUP PBC,Fidelity Series Blue Chip Growth Fund,Fidelity Securities Fund,S000042624,754510,0000035402-26-004168,2026-04-30,NS,9700.00000000,6670593.00000000,687.6900,0.037776294735,EC,3,Y,N/A
OpenAI,OPENAI GROUP PBC,Fidelity Series Blue Chip Growth Fund,Fidelity Securities Fund,S000042624,754510,0000035402-26-004168,2026-04-30,NS,7886.00000000,5423123.34000000,687.6900,0.030711738173,EP,3,Y,N/A
OpenAI,OPENAI GROUP PBC,Fidelity Blue Chip Growth Fund,Fidelity Securities Fund,S000007195,754510,0000035402-26-004040,2026-04-30,NS,156615.00000000,107702569.35000000,687.6900,0.112994160700,EP,3,Y,N/A
OpenAI,OPENAI GROUP PBC,Fidelity Blue Chip Growth Fund,Fidelity Securities Fund,S000007195,754510,0000035402-26-004040,2026-04-30,NS,56300.00000000,38716947.00000000,687.6900,0.040619169603,EC,3,Y,N/A
OpenAI,OPENAI GROUP PBC,Fidelity Blue Chip Growth Fund,Fidelity Securities Fund,S000007195,754510,0000035402-26-004040,2026-04-30,NS,43828.00000000,30140077.32000000,687.6900,0.031620905246,EP,3,Y,N/A
OpenAI,OPENAI GROUP PCB CLASS A COMMON PP,T. Rowe Price Global Stock Fund,"T. ROWE PRICE INTERNATIONAL FUNDS, INC.",S000001497,313212,0001099263-26-008016,2026-04-30,NS,25132.000000,17282947.170000,687.6869,0.2114110054,EC,3,Y,000000000
OpenAI,OpenAI Group PCB PP Series A-3 CVT PP,T. Rowe Price Global Stock Fund,"T. ROWE PRICE INTERNATIONAL FUNDS, INC.",S000001497,313212,0001099263-26-008016,2026-04-30,NS,5624.000000,3867551.130000,687.6869,0.0473092271,EP,3,Y,000000000
OpenAI,OpenAI Group PBC SER C CVT PFD PP,T. Rowe Price Global Stock Fund,"T. ROWE PRICE INTERNATIONAL FUNDS, INC.",S000001497,313212,0001099263-26-008016,2026-04-30,NS,11147.000000,7665645.870000,687.6869,0.0937688396,EP,3,Y,000000000
OpenAI,OpenAI,NYLI Winslow Large Cap Growth Fund,NEW YORK LIFE INVESTMENTS FUNDS,S000006905,787441,0002071691-26-014928,2026-04-30,NS,29095.00000000,20008250.36000000,687.6869,0.162745649111,EC,3,Y,N/A
OpenAI,OPENAI SERIES C,iShares A.I. Innovation and Tech Active ETF,BlackRock ETF Trust,S000086268,1761055,0001410368-26-066718,2026-04-30,NS,68345.00000000,46999961.19000000,687.6869,0.351996606565,EC,3,N,000000000
OpenAI,OpenAI Foundation,Nuveen Winslow Large-Cap Growth ESG Fund,Nuveen Investment Trust II,S000025526,1041673,0001041673-26-000064,2026-04-30,NS,1827.00000000,1256403.97000000,687.6869,0.148148615571,EC,3,N,N/A
OpenAI,OPENAI,Nuveen Winslow Large-Cap Growth ESG Fund,Nuveen Investment Trust II,S000025526,1041673,0001041673-26-000064,2026-04-30,NS,8179.00000000,5624591.16000000,687.6869,0.663222509164,EC,3,N,N/A
OpenAI,OpenAI Foundation,Franklin Growth Opportunities Fund,Franklin Strategic Series,S000006878,872625,0002071691-26-014424,2026-04-30,NS,8668.00000000,5960896.92000000,687.6900,0.132981838137,EC,3,Y,N/A
OpenAI,OpenAI Group PBC,ARK Venture Fund,ARK Venture Fund,,1905088,0000940400-26-025087,2026-04-30,NS,10646.00000000,7321147.74000000,687.6900,0.848880966545,EC,3,N,000000000
OpenAI,OpenAI Group PBC,ARK Venture Fund,ARK Venture Fund,,1905088,0000940400-26-025087,2026-04-30,NS,16294.00000000,11205220.86000000,687.6900,1.299236001211,EC,3,N,000000000
OpenAI,"OpenAI Group PBC, Series C",ARK Venture Fund,ARK Venture Fund,,1905088,0000940400-26-025087,2026-04-30,NS,72707.00000000,49999651.44000000,687.6869,5.797417829645,EC,3,N,000000000
OpenAI,Studio Type One Soul II LLC (OpenAI),ARK Venture Fund,ARK Venture Fund,,1905088,0000940400-26-025087,2026-04-30,NS,5797.10100000,3986608.39000000,687.6900,0.462243913594,EC,3,N,000000000
OpenAI,OPENAI GROUP PBC SERIES C,ARK Blockchain & Fintech Innovation ETF,ARK ETF Trust,S000064752,1579982,0000940400-26-025085,2026-04-30,NS,31991.00000000,21999791.62000000,687.6869,2.658517020332,EP,3,N,000000000
OpenAI,OPENAI GROUP PBC SERIES C,ARK Innovation ETF,ARK ETF Trust,S000042977,1579982,0000940400-26-025084,2026-04-30,NS,254476.00000000,174999811.56000000,687.6869,2.699586652415,EP,3,N,000000000
OpenAI,OPENAI GROUP PBC SERIES C,ARK Next Generation Internet ETF,ARK ETF Trust,S000042978,1579982,0000940400-26-025091,2026-04-30,NS,62528.00000000,42999686.48000000,687.6869,2.578176006030,EP,3,N,000000000
OpenAI,OpenAI Private Placement,ClearBridge Select Fund,Legg Mason Partners Investment Trust,S000039065,880366,0000940400-26-024965,2026-04-30,NS,18124.00000000,12463693.56000000,687.6900,0.388268594254,EC,3,Y,000000000
OpenAI,"DXYZ OAI I LLC (economic exposure to OpenAI Global LLC, Profit Participation Units)",Destiny Tech100 Inc.,Destiny Tech100 Inc.,,1843974,0000894189-26-016628,2026-03-31,NS,11236.000000000000,7726850.010000000000,687.6869,1.0325030695,,3,Y,N/A
OpenAI,Goanna Capital 26E LLC (invested in OpenAI Group PBC Series C Preferred Stock),Destiny Tech100 Inc.,Destiny Tech100 Inc.,,1843974,0000894189-26-016628,2026-03-31,NS,50895.000000000000,34999824.780000000000,687.6869,4.6768639835,,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity OTC K6 Portfolio,Fidelity Securities Fund,S000065698,754510,0000035402-26-004135,2026-04-30,NS,120963.00000000,8340398.85000000,68.9500,0.250738119447,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity OTC K6 Portfolio,Fidelity Securities Fund,S000065698,754510,0000035402-26-004135,2026-04-30,NS,3198.00000000,220502.10000000,68.9500,0.006628973371,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity OTC K6 Portfolio,Fidelity Securities Fund,S000065698,754510,0000035402-26-004135,2026-04-30,NS,2.00000000,137.90000000,68.9500,0.000004145699,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity OTC K6 Portfolio,Fidelity Securities Fund,S000065698,754510,0000035402-26-004135,2026-04-30,NS,30200.00000000,2082290.00000000,68.9500,0.062600061236,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity OTC Portfolio,Fidelity Securities Fund,S000007191,754510,0000035402-26-004133,2026-04-30,NS,1478951.00000000,101973671.45000000,68.9500,0.252577892439,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity OTC Portfolio,Fidelity Securities Fund,S000007191,754510,0000035402-26-004133,2026-04-30,NS,36483.00000000,2515502.85000000,68.9500,0.006230631880,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity OTC Portfolio,Fidelity Securities Fund,S000007191,754510,0000035402-26-004133,2026-04-30,NS,17.00000000,1172.15000000,68.9500,0.000002903290,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity OTC Portfolio,Fidelity Securities Fund,S000007191,754510,0000035402-26-004133,2026-04-30,NS,342700.00000000,23629165.00000000,68.9500,0.058526917889,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Capital Appreciation Fund,Fidelity Capital Trust,S000005450,275309,0000035402-26-004028,2026-04-30,NS,129596.00000000,8935644.20000000,68.9500,0.117276808881,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Capital Appreciation Fund,Fidelity Capital Trust,S000005450,275309,0000035402-26-004028,2026-04-30,NS,800.00000000,55160.00000000,68.9500,0.000723953263,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Capital Appreciation Fund,Fidelity Capital Trust,S000005450,275309,0000035402-26-004028,2026-04-30,NS,7700.00000000,530915.00000000,68.9500,0.006968050158,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Series Blue Chip Growth Fund,Fidelity Securities Fund,S000042624,754510,0000035402-26-004168,2026-04-30,NS,87397.00000000,6026023.15000000,68.9500,0.034126025466,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Series Blue Chip Growth Fund,Fidelity Securities Fund,S000042624,754510,0000035402-26-004168,2026-04-30,NS,4398.00000000,303242.10000000,68.9500,0.001717293042,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Series Blue Chip Growth Fund,Fidelity Securities Fund,S000042624,754510,0000035402-26-004168,2026-04-30,NS,2.00000000,137.90000000,68.9500,0.000000780942,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Series Blue Chip Growth Fund,Fidelity Securities Fund,S000042624,754510,0000035402-26-004168,2026-04-30,NS,41100.00000000,2833845.00000000,68.9500,0.016048372903,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,129683.00000000,8941642.85000000,68.9500,0.045661820060,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,6297.00000000,434178.15000000,68.9500,0.002217194859,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,3.00000000,206.85000000,68.9500,0.000001056310,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,59000.00000000,4068050.00000000,68.9500,0.020774098251,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES SER G CVT PFD PP,T. Rowe Price Global Stock Fund,"T. ROWE PRICE INTERNATIONAL FUNDS, INC.",S000001497,313212,0001099263-26-008016,2026-04-30,NS,31622.000000,2180422.280000,68.9527,0.0266716817,EP,3,Y,000000000
Anduril,Anduril Industries Ser H CVT PFD PP,T. Rowe Price Global Stock Fund,"T. ROWE PRICE INTERNATIONAL FUNDS, INC.",S000001497,313212,0001099263-26-008016,2026-04-30,NS,72940.000000,5029409.940000,68.9527,0.0615214871,EP,3,Y,000000000
Anduril,"Anduril Industries, Inc.",Franklin Growth Opportunities Fund,Franklin Strategic Series,S000006878,872625,0002071691-26-014424,2026-04-30,NS,180222.00000000,12426306.90000000,68.9500,0.277218874106,EC,3,Y,N/A
Anduril,"Anduril Industries, Inc.",Franklin Growth Opportunities Fund,Franklin Strategic Series,S000006878,872625,0002071691-26-014424,2026-04-30,NS,117526.00000000,8103417.70000000,68.9500,0.180779402060,EC,3,Y,N/A
Anduril,"Anduril Industries, Inc.",Franklin Growth Opportunities Fund,Franklin Strategic Series,S000006878,872625,0002071691-26-014424,2026-04-30,NS,55.00000000,3792.25000000,68.9500,0.000084601425,EC,3,Y,N/A
Anduril,ANDURIL SERIES F,BlackRock Science & Technology Trust,BlackRock Science & Technology Trust,,1616678,0001410368-26-054494,2026-03-31,NS,920107.00000000,60754665.21000000,66.0300,4.439109218217,EC,3,N,000000000
Anduril,ANDURIL SERIES G EQUITY,BlackRock Science & Technology Trust,BlackRock Science & Technology Trust,,1616678,0001410368-26-054494,2026-03-31,NS,139772.00000000,9229145.16000000,66.0300,0.674338064647,STIV,3,N,000000000
Anduril,ANDURIL INDUSTRIES INC,VIP Growth Portfolio,Variable Insurance Products Fund,S000007717,356494,0000035402-26-003501,2026-03-31,NS,205955.00000000,13127571.70000000,63.7400,0.123825945644,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,VIP Growth Portfolio,Variable Insurance Products Fund,S000007717,356494,0000035402-26-003501,2026-03-31,NS,12300.00000000,784002.00000000,63.7400,0.007395106365,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,VIP Growth Portfolio,Variable Insurance Products Fund,S000007717,356494,0000035402-26-003501,2026-03-31,NS,1299.00000000,82798.26000000,63.7400,0.000780995379,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,VIP Growth Portfolio,Variable Insurance Products Fund,S000007717,356494,0000035402-26-003501,2026-03-31,NS,1.00000000,63.74000000,63.7400,0.000000601228,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Fund,Fidelity Hastings Street Trust,S000007021,35348,0000035402-26-003384,2026-03-31,NS,17400.00000000,1109076.00000000,63.7400,0.013215175260,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Fund,Fidelity Hastings Street Trust,S000007021,35348,0000035402-26-003384,2026-03-31,NS,1799.00000000,114668.26000000,63.7400,0.001366327603,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Fund,Fidelity Hastings Street Trust,S000007021,35348,0000035402-26-003384,2026-03-31,NS,1.00000000,63.74000000,63.7400,0.000000759492,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Growth Discovery Fund,Fidelity Hastings Street Trust,S000007019,35348,0000035402-26-003385,2026-03-31,NS,114642.00000000,7307281.08000000,63.7400,0.127567521582,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Growth Discovery Fund,Fidelity Hastings Street Trust,S000007019,35348,0000035402-26-003385,2026-03-31,NS,7400.00000000,471676.00000000,63.7400,0.008234326509,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Growth Discovery Fund,Fidelity Hastings Street Trust,S000007019,35348,0000035402-26-003385,2026-03-31,NS,800.00000000,50992.00000000,63.7400,0.000890197460,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,VIP Dynamic Capital Appreciation Portfolio,Variable Insurance Products Fund III,S000007731,927384,0000035402-26-003467,2026-03-31,NS,5252.00000000,334762.48000000,63.7400,0.119893941335,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,VIP Dynamic Capital Appreciation Portfolio,Variable Insurance Products Fund III,S000007731,927384,0000035402-26-003467,2026-03-31,NS,300.00000000,19122.00000000,63.7400,0.006848473419,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,VIP Dynamic Capital Appreciation Portfolio,Variable Insurance Products Fund III,S000007731,927384,0000035402-26-003467,2026-03-31,NS,200.00000000,12748.00000000,63.7400,0.004565648946,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,VIP Growth Opportunities Portfolio,Variable Insurance Products Fund III,S000007733,927384,0000035402-26-003483,2026-03-31,NS,87824.00000000,5597901.76000000,63.7400,0.133447837308,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,VIP Growth Opportunities Portfolio,Variable Insurance Products Fund III,S000007733,927384,0000035402-26-003483,2026-03-31,NS,22400.00000000,1427776.00000000,63.7400,0.034036613633,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,VIP Growth Opportunities Portfolio,Variable Insurance Products Fund III,S000007733,927384,0000035402-26-003483,2026-03-31,NS,2399.00000000,152912.26000000,63.7400,0.003645260540,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,VIP Growth Opportunities Portfolio,Variable Insurance Products Fund III,S000007733,927384,0000035402-26-003483,2026-03-31,NS,1.00000000,63.74000000,63.7400,0.000001519491,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Advisor Diversified Stock Fund,Fidelity Destiny Portfolios,S000006055,35331,0000035402-26-003286,2026-03-31,NS,30000.00000000,1912200.00000000,63.7400,0.052169707535,EP,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Advisor Diversified Stock Fund,Fidelity Destiny Portfolios,S000006055,35331,0000035402-26-003286,2026-03-31,NS,3198.00000000,203840.52000000,63.7400,0.005561290823,EC,3,Y,N/A
Anduril,ANDURIL INDUSTRIES INC,Fidelity Advisor Diversified Stock Fund,Fidelity Destiny Portfolios,S000006055,35331,0000035402-26-003286,2026-03-31,NS,2.00000000,127.48000000,63.7400,0.000003477980,EC,3,Y,N/A
Databricks,DATABRICKS INC SERIES F,Neuberger Long Short Fund,NEUBERGER BERMAN ALTERNATIVE FUNDS,S000035446,1317474,0001410368-26-067195,2026-04-30,NS,12624.00000000,2398560.00000000,190.0000,0.029061676256,EP,3,Y,000000000
Databricks,DATABRICKS INC SERIES B,Neuberger Long Short Fund,NEUBERGER BERMAN ALTERNATIVE FUNDS,S000035446,1317474,0001410368-26-067195,2026-04-30,NS,38.00000000,7220.00000000,190.0000,0.000087479697,EP,3,Y,000000000
Databricks,DATABRICKS INC SERIES,Neuberger Long Short Fund,NEUBERGER BERMAN ALTERNATIVE FUNDS,S000035446,1317474,0001410368-26-067195,2026-04-30,NS,12228.00000000,2323320.00000000,190.0000,0.028150045727,EC,3,Y,000000000
Databricks,DATABRICKS INC SERIES C,Neuberger Long Short Fund,NEUBERGER BERMAN ALTERNATIVE FUNDS,S000035446,1317474,0001410368-26-067195,2026-04-30,NS,3106.00000000,590140.00000000,190.0000,0.007150314199,EP,3,Y,000000000
Databricks,DATABRICKS INC SERIES H,Neuberger Long Short Fund,NEUBERGER BERMAN ALTERNATIVE FUNDS,S000035446,1317474,0001410368-26-067195,2026-04-30,NS,369.00000000,70110.00000000,190.0000,0.000849473901,EP,3,Y,000000000
Databricks,DATABRICKS INC SERIES G,Neuberger Long Short Fund,NEUBERGER BERMAN ALTERNATIVE FUNDS,S000035446,1317474,0001410368-26-067195,2026-04-30,NS,153.00000000,29070.00000000,190.0000,0.000352220886,EP,3,Y,000000000
Databricks,DATABRICKS INC SERIES E,Neuberger Long Short Fund,NEUBERGER BERMAN ALTERNATIVE FUNDS,S000035446,1317474,0001410368-26-067195,2026-04-30,NS,24642.00000000,4681980.00000000,190.0000,0.056728281551,EP,3,Y,000000000
Databricks,DATABRICKS INC SERIES D,Neuberger Long Short Fund,NEUBERGER BERMAN ALTERNATIVE FUNDS,S000035446,1317474,0001410368-26-067195,2026-04-30,NS,63814.00000000,12124660.00000000,190.0000,0.146906036804,EP,3,Y,000000000
Databricks,"Databricks, Inc. Series J",ALGER MID CAP FOCUS FUND,ALGER FUNDS,S000063650,3521,0000940400-26-025786,2026-04-30,NS,54295.00000000,9334939.35000000,171.9300,2.937657577757,EC,3,Y,000000000
Databricks,"Databricks, Inc. Series K",ALGER MID CAP FOCUS FUND,ALGER FUNDS,S000063650,3521,0000940400-26-025786,2026-04-30,NS,16310.00000000,2804178.30000000,171.9300,0.882460541361,EC,3,Y,000000000
Databricks,"Databricks, Inc. Series L",ALGER MID CAP FOCUS FUND,ALGER FUNDS,S000063650,3521,0000940400-26-025786,2026-04-30,NS,5080.00000000,873404.40000000,171.9300,0.274855889032,EC,3,Y,000000000
Databricks,"Databricks, Inc. Series J",ALGER FOCUS EQUITY FUND,ALGER INSTITUTIONAL FUNDS,S000009201,911415,0000940400-26-025780,2026-04-30,NS,552095.00000000,94921693.35000000,171.9300,1.553552623382,EC,3,Y,000000000
Databricks,"Databricks, Inc. Series K",ALGER FOCUS EQUITY FUND,ALGER INSTITUTIONAL FUNDS,S000009201,911415,0000940400-26-025780,2026-04-30,NS,10005.00000000,1720159.65000000,171.9300,0.028153296075,EC,3,Y,000000000
Databricks,"Databricks, Inc. Series L",ALGER FOCUS EQUITY FUND,ALGER INSTITUTIONAL FUNDS,S000009201,911415,0000940400-26-025780,2026-04-30,NS,9809.00000000,1686461.37000000,171.9300,0.027601767237,EC,3,Y,000000000
Databricks,DATABRICKS INC,Fidelity Series Blue Chip Growth Fund,Fidelity Securities Fund,S000042624,754510,0000035402-26-004168,2026-04-30,NS,32584.00000000,5711975.20000000,175.3000,0.032347537719,EP,3,Y,N/A
Databricks,DATABRICKS INC,Fidelity Series Blue Chip Growth Fund,Fidelity Securities Fund,S000042624,754510,0000035402-26-004168,2026-04-30,NS,10100.00000000,1770530.00000000,175.3000,0.010026704240,EP,3,Y,N/A
Databricks,DATABRICKS INC,Fidelity Series Blue Chip Growth Fund,Fidelity Securities Fund,S000042624,754510,0000035402-26-004168,2026-04-30,NS,40900.00000000,7169770.00000000,175.3000,0.040603188457,EP,3,Y,N/A
Databricks,DATABRICKS INC,Fidelity Series Blue Chip Growth Fund,Fidelity Securities Fund,S000042624,754510,0000035402-26-004168,2026-04-30,NS,51900.00000000,9098070.00000000,175.3000,0.051523361392,EP,3,Y,N/A
Databricks,DATABRICKS INC,Fidelity Series Blue Chip Growth Fund,Fidelity Securities Fund,S000042624,754510,0000035402-26-004168,2026-04-30,NS,1191.00000000,208782.30000000,175.3000,0.001182356905,EP,3,Y,N/A
Databricks,DATABRICKS INC,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,44987.00000000,7886221.10000000,175.3000,0.040272152989,EP,3,Y,N/A
Databricks,DATABRICKS INC,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,12400.00000000,2173720.00000000,175.3000,0.011100422278,EP,3,Y,N/A
Databricks,DATABRICKS INC,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,31572.00000000,5534571.60000000,175.3000,0.028263107434,EP,3,Y,N/A
Databricks,DATABRICKS INC,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,47200.00000000,8274160.00000000,175.3000,0.042253220287,EP,3,Y,N/A
